2005,4.4,8.3,-3.8,-1.8,5.3,2,2.5,3.9,4.4,5.4,5.8,5.4,11637.3,175.7,179.6,14.6,Historical
2005.25,2.2,5.1,3.2,6,5.1,2.7,2.9,3.9,4.2,5.5,5.7,5.9,11856.7,183.3,186.5,17.7,Historical
2005.5,3.3,7.3,2.1,6.6,5,6.2,3.4,4,4.3,5.5,5.8,6.4,12282.9,189.5,190.8,14.2,Historical
2005.75,2.2,5.5,3.3,6.6,5,3.8,3.8,4.4,4.6,5.9,6.2,7,12497.2,194.4,199.6,16.5,Historical
2006,4.9,8.2,9.5,11.5,4.7,2.1,4.4,4.6,4.7,6,6.2,7.4,13121.6,198.9,203,14.6,Historical
2006.25,1.3,4.6,0.6,3.7,4.6,3.7,4.7,5,5.2,6.5,6.6,7.9,12808.9,199,211.9,23.8,Historical
2006.5,0.4,3.2,1.2,4.1,4.6,3.8,4.9,4.8,5,6.4,6.6,8.3,13322.5,196.9,224.2,18.6,Historical
2006.75,3.2,4.6,5.3,4.6,4.4,-1.6,4.9,4.6,4.7,6.1,6.2,8.3,14215.8,197.3,221.1,12.7,Historical
2007,0.3,4.8,2.7,6.5,4.5,4,5,4.6,4.8,6.1,6.2,8.3,14354,195.6,233.3,19.6,Historical
2007.25,3.1,5.4,0.8,4,4.5,4.6,4.7,4.7,4.9,6.3,6.4,8.3,15163.1,191.3,241.5,18.9,Historical
2007.5,2.7,4.1,1,3.3,4.7,2.6,4.3,4.5,4.8,6.5,6.6,8.2,15317.8,185.9,257.8,30.8,Historical
2007.75,1.5,3.3,0.3,4.4,4.8,5,3.4,3.8,4.4,6.4,6.2,7.5,14753.6,180.2,260.2,31.1,Historical
2008,-2.7,-0.5,2.9,6.5,5,4.4,2.1,2.8,3.9,6.5,5.9,6.2,13284.1,174.1,253.6,32.2,Historical
2008.25,2,4,8.7,13.3,5.3,5.3,1.6,3.2,4.1,6.8,6.1,5.1,13016.4,166.3,242.1,24.1,Historical
2008.5,-2,0.7,-8.8,-5,6,6.3,1.5,3.1,4.1,7.2,6.3,5,11826,159.6,246.8,46.7,Historical
2008.75,-8.3,-7.8,2.5,-3.2,6.9,-8.9,0.3,2.2,3.7,9.4,5.8,4.1,9056.7,152,231.9,80.9,Historical
2009,-5.4,-4.5,-1.4,-3.6,8.3,-2.6,0.2,1.9,3.2,9,5.1,3.3,8044.2,144.3,211.2,56.7,Historical
2009.25,-0.4,-1.1,3,4.9,9.3,2,0.2,2.3,3.7,8.2,5,3.3,9342.8,142.3,175.4,42.3,Historical
2009.5,1.3,1.2,-4,-1.6,9.6,3.5,0.2,2.5,3.8,6.8,5.1,3.3,10812.8,143.8,158.7,31.3,Historical
2009.75,3.9,5.1,-0.1,2.6,9.9,3.1,0.1,2.3,3.7,6.1,4.9,3.3,11385.1,144.6,158,30.7,Historical
2010,1.6,3,0.3,1.7,9.8,0.7,0.1,2.4,3.9,5.8,5,3.3,12032.5,145.3,153.2,27.3,Historical
2010.25,3.9,5.8,5.3,5.8,9.6,-0.2,0.1,2.3,3.6,5.6,4.9,3.3,10645.8,145.3,168.8,45.8,Historical
2010.5,2.8,4.7,1.9,3.1,9.5,1.4,0.2,1.6,2.9,5.1,4.4,3.3,11814,142.3,171.1,32.9,Historical
2010.75,2.8,4.9,2.6,4.8,9.5,3,0.1,1.5,3,5,4.4,3.3,13131.5,140.2,177.8,23.5,Historical
2011,-1.3,0.3,5,8.2,9,4.4,0.1,2.1,3.5,5.4,4.8,3.3,13908.5,138.9,184.8,29.4,Historical
2011.25,3.2,5.9,-0.4,3.3,9,4.7,0,1.8,3.3,5.1,4.7,3.3,13843.5,137.5,181.8,22.7,Historical
2011.5,1.4,3.9,1.6,3.9,9,2.9,0,1.1,2.5,4.9,4.3,3.3,11676.5,137.2,182,48,Historical
2011.75,4.9,5.4,-0.6,0.8,8.7,1.4,0,1,2.1,5,4,3.3,13019.3,136.3,195.2,45.5,Historical
2012,3.7,5.8,4.6,6.9,8.3,2.3,0.1,0.9,2.1,4.7,3.9,3.3,14627.5,138.5,193.5,23,Historical
2012.25,1.2,3,1.8,2.9,8.2,1,0.1,0.8,1.8,4.5,3.8,3.3,14100.2,141.4,193.7,26.7,Historical
2012.5,2.8,4.9,-0.6,1.1,8,2.1,0.1,0.7,1.6,4.2,3.6,3.3,14894.7,143.9,201.1,20.5,Historical
2012.75,0.1,1.6,9,10.7,7.8,2.2,0.1,0.7,1.7,3.9,3.4,3.3,14834.9,146.8,203.2,22.7,Historical
2013,1.1,2.8,-7.9,-7,7.7,1.4,0.1,0.8,1.9,4,3.5,3.3,16396.2,152.6,205.4,19,Historical
2013.25,2.5,3.1,3.5,3.4,7.6,0,0.1,0.9,2,4.1,3.7,3.3,16771.3,157.8,214.3,20.5,Historical
2013.5,2,4.7,1.7,4.3,7.3,2.3,0,1.5,2.7,4.9,4.4,3.3,17718.3,158.8,217,17,Historical
2013.75,2.4,3.8,2.4,3.8,7.3,1.7,0.1,1.8,2.8,5,4.5,3.2,17169.2,159.7,219.7,19,Baseline
2014,2.6,4.7,2.6,4.2,7.1,1.9,0.1,2,2.9,4.9,4.6,3.2,17386.8,160.7,222.4,17,Baseline
2014.25,2.8,4.3,2.6,4.2,7,1.9,0.1,2.1,3,5,4.7,3.2,17594.4,161.8,225.2,18.1,Baseline
2014.5,2.9,4.8,2.7,4.6,6.9,2.1,0.1,2.2,3.1,5.1,4.8,3.2,17822.3,162.8,228.1,18,Baseline
2014.75,2.9,4.8,2.7,4.6,6.8,2.1,0.2,2.3,3.3,5.2,5,3.3,18054.1,163.8,230.9,18.3,Baseline
2015,2.9,5,3.1,5.2,6.7,2.3,0.4,2.4,3.4,5.3,5,3.5,18298.6,165,232.7,18.2,Baseline
2015.25,2.9,4.9,2.9,4.9,6.6,2.2,0.6,2.6,3.5,5.4,5.2,3.7,18540.8,166.3,234.4,18.9,Baseline
2015.5,2.9,5,2.8,4.9,6.4,2.3,0.8,2.7,3.7,5.5,5.3,3.9,18790.7,167.5,236.2,19,Baseline
2015.75,2.9,5.1,2.8,4.9,6.3,2.3,1.1,2.8,3.8,5.6,5.5,4.2,19045.8,168.8,238,19.2,Baseline
2016,2.8,5,2.7,4.9,6.2,2.3,1.6,2.9,4,5.8,5.7,4.7,19301.5,170,239.8,19.5,Baseline
2016.25,2.8,5,2.8,5,6.1,2.3,1.9,3.1,4.2,5.9,5.8,5,19560.6,171.3,241.6,19.8,Baseline
2016.5,2.8,5,2.8,5,6.1,2.4,2.2,3.1,4.3,6,5.9,5.3,19825.7,172.6,243.4,20,Baseline
2016.75,2.8,5.1,2.8,5,6,2.4,2.4,3.2,4.4,6.1,6,5.5,20096,173.9,245.2,20.1,Baseline
2013.75,-1,0.7,2.7,3.7,7.7,1.1,0.1,2.7,3.5,6.5,5.4,3.3,15605.5,157.6,219.7,35.3,Adverse
2014,-2.1,0,1.6,2.7,8.3,1.1,0.1,3.3,4.2,7.5,6.3,3.3,14216.2,155,216.7,31.7,Adverse
2014.25,-0.6,0.8,2.4,3.6,8.6,1.3,0.1,3.9,5,8.4,7,3.3,12815.7,152,208,33.7,Adverse
2014.5,-1,0.7,1.3,2.6,9,1.4,0.1,4.5,5.7,9.2,7.8,3.3,11402.7,148.7,198.5,31.4,Adverse
2014.75,0.3,1.8,0.4,1.8,9.2,1.6,0.1,4.6,5.8,9.1,7.8,3.3,12099.4,145.5,189.5,27.2,Adverse
2015,1.7,3.4,0.7,2.4,9.2,1.9,0.1,4.5,5.7,8.8,7.8,3.3,12786.4,142.5,182.2,24.6,Adverse
2015.25,1.7,3.1,0.4,2,9.3,1.9,0.1,4.4,5.5,8.5,7.6,3.3,13475.9,139.9,176.4,22.6,Adverse
2015.5,2.6,4.1,0.6,2.3,9.2,2,0.1,4.2,5.3,8.1,7.4,3.3,14249.3,138.4,175.2,20.2,Adverse
2015.75,2.6,4.1,0.7,2.4,9.2,1.9,0.1,4,5.1,7.7,7.2,3.3,14916.7,137.3,175.3,19.2,Adverse
2016,3,4.6,0.9,2.6,9.1,2,0.1,3.7,4.9,7.5,7.1,3.3,15490.6,137.1,175.9,18.7,Adverse
2016.25,3,4.5,1.2,2.9,9,2,0.1,3.5,4.8,7.3,6.9,3.3,15952.9,137.3,177.3,18.8,Adverse
2016.5,3,4.5,1.2,2.9,8.9,2,0.1,3.4,4.7,7,6.8,3.3,16601.7,137.9,179,17.5,Adverse
2016.75,3,4.6,1.3,3,8.8,2,0.1,3.2,4.6,6.8,6.6,3.3,17139,138.7,180.9,17.4,Adverse
2013.75,-3.9,-2,-0.5,0.1,8.1,0.5,0.1,0.8,1,5,4.4,3.3,13016.5,156.4,219.7,67.9,
2014,-6.1,-4,-2.4,-1.9,9.2,0.4,0.1,0.6,1,5.8,4.4,3.3,11402.6,151.3,211.2,61.3,
2014.25,-3.2,-1.9,0.1,0.8,9.9,0.8,0.1,0.6,1.1,6.1,4.4,3.3,9769.1,145.4,194.5,65.7,
2014.5,-4,-2.6,-1.1,-0.2,10.7,0.8,0.1,0.6,1.1,6.2,4.4,3.3,8943.3,139.1,175.5,57.9,
2014.75,-1.5,-0.3,-0.5,0.5,11.1,1.1,0.1,0.6,1.3,6.1,4.4,3.3,9616.9,133.2,161.3,42.1,
2015,1.2,2.5,1.2,2.5,11.2,1.5,0.1,0.6,1.3,5.8,4.3,3.3,10314.4,127.7,150.3,34.1,
2015.25,1.1,2.2,1,2.2,11.3,1.4,0.1,0.6,1.4,5.6,4.3,3.3,11061.2,123,143.9,27.7,
2015.5,3,4.1,1.4,2.8,11.2,1.6,0.1,0.6,1.5,5.3,4.2,3.3,11987.2,120.3,141.6,21.8,
2015.75,3,4,1.6,2.9,11.1,1.6,0.1,0.6,1.6,5.1,4.2,3.3,12775.4,118.5,141.5,19.3,
2016,3.9,4.9,2,3.2,10.9,1.6,0.1,0.6,1.7,5.1,4.3,3.3,13434.8,118,142.3,17.9,
2016.25,3.9,4.8,2.2,3.4,10.8,1.6,0.1,0.6,1.8,5.1,4.3,3.3,13927.1,118.5,144.5,17.8,
2016.5,3.9,4.8,1.8,3,10.6,1.6,0.1,0.6,1.9,4.9,4.3,3.3,14769.2,119.5,147.2,15.2,
2016.75,3.9,4.7,2,3.1,10.4,1.5,0.1,0.6,2,4.8,4.3,3.3,15436.8,120.8,150.2,14.9,
